"COUB","Country of birth","FBORN","Place of birth","EDU","Education level","SECT","Sector","SEX","Sex","COU","Country of residence","Value","Flag Codes","Flags"
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","A_B","Agriculture and fishing","2","Women","IRL","Ireland",3,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","A_B","Agriculture and fishing","1","Men","IRL","Ireland",15,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","A_B","Agriculture and fishing","ALL_SEX","Men and women","IRL","Ireland",18,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","K","Real estate, renting and business activities","2","Women","IRL","Ireland",13,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","K","Real estate, renting and business activities","1","Men","IRL","Ireland",9,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","K","Real estate, renting and business activities","ALL_SEX","Men and women","IRL","Ireland",22,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","N","Health and social work","2","Women","IRL","Ireland",11,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","N","Health and social work","1","Men","IRL","Ireland",2,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","N","Health and social work","ALL_SEX","Men and women","IRL","Ireland",13,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","999","Unknown","2","Women","IRL","Ireland",11,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","999","Unknown","1","Men","IRL","Ireland",12,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","999","Unknown","ALL_SEX","Men and women","IRL","Ireland",23,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","ALL_SECT","All sectors","2","Women","IRL","Ireland",113,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","ALL_SECT","All sectors","1","Men","IRL","Ireland",220,,
"OCEA","Oceania","1","Foreign-born","1","ISCED 0/1/2","ALL_SECT","All sectors","ALL_SEX","Men and women","IRL","Ireland",333,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","E","Electricity, gas and water supply","1","Men","IRL","Ireland",1,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","E","Electricity, gas and water supply","ALL_SEX","Men and women","IRL","Ireland",1,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","2","Women","IRL","Ireland",16,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1","Men","IRL","Ireland",43,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","ALL_SEX","Men and women","IRL","Ireland",59,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","H","Hotels and restaurants","2","Women","IRL","Ireland",21,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","H","Hotels and restaurants","1","Men","IRL","Ireland",24,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","H","Hotels and restaurants","ALL_SEX","Men and women","IRL","Ireland",45,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","L","Public administration and defence; compulsory social security","2","Women","IRL","Ireland",3,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","L","Public administration and defence; compulsory social security","1","Men","IRL","Ireland",4,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","L","Public administration and defence; compulsory social security","ALL_SEX","Men and women","IRL","Ireland",7,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","F","Construction","2","Women","IRL","Ireland",3,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","F","Construction","1","Men","IRL","Ireland",62,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","F","Construction","ALL_SEX","Men and women","IRL","Ireland",65,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","J","Financial intermediation","2","Women","IRL","Ireland",5,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","J","Financial intermediation","1","Men","IRL","Ireland",1,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","J","Financial intermediation","ALL_SEX","Men and women","IRL","Ireland",6,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","M","Education","2","Women","IRL","Ireland",4,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","M","Education","ALL_SEX","Men and women","IRL","Ireland",4,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","D","Manufacturing","2","Women","IRL","Ireland",10,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","D","Manufacturing","1","Men","IRL","Ireland",23,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","D","Manufacturing","ALL_SEX","Men and women","IRL","Ireland",33,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","O","Other community, social and personal service activities","2","Women","IRL","Ireland",9,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","O","Other community, social and personal service activities","1","Men","IRL","Ireland",10,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","O","Other community, social and personal service activities","ALL_SEX","Men and women","IRL","Ireland",19,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","I","Transport, storage and communications","2","Women","IRL","Ireland",4,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","I","Transport, storage and communications","1","Men","IRL","Ireland",14,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","I","Transport, storage and communications","ALL_SEX","Men and women","IRL","Ireland",18,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","A_B","Agriculture and fishing","2","Women","IRL","Ireland",3,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","A_B","Agriculture and fishing","1","Men","IRL","Ireland",15,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","A_B","Agriculture and fishing","ALL_SEX","Men and women","IRL","Ireland",18,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","K","Real estate, renting and business activities","2","Women","IRL","Ireland",13,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","K","Real estate, renting and business activities","1","Men","IRL","Ireland",9,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","K","Real estate, renting and business activities","ALL_SEX","Men and women","IRL","Ireland",22,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","N","Health and social work","2","Women","IRL","Ireland",11,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","N","Health and social work","1","Men","IRL","Ireland",2,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","N","Health and social work","ALL_SEX","Men and women","IRL","Ireland",13,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","999","Unknown","2","Women","IRL","Ireland",11,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","999","Unknown","1","Men","IRL","Ireland",12,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","999","Unknown","ALL_SEX","Men and women","IRL","Ireland",23,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_SECT","All sectors","2","Women","IRL","Ireland",113,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_SECT","All sectors","1","Men","IRL","Ireland",220,,
"OCEA","Oceania","ALL_FBORN","All places of birth","1","ISCED 0/1/2","ALL_SECT","All sectors","ALL_SEX","Men and women","IRL","Ireland",333,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","E","Electricity, gas and water supply","2","Women","IRL","Ireland",1,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","E","Electricity, gas and water supply","1","Men","IRL","Ireland",4,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","E","Electricity, gas and water supply","ALL_SEX","Men and women","IRL","Ireland",5,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","2","Women","IRL","Ireland",100,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1","Men","IRL","Ireland",104,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","ALL_SEX","Men and women","IRL","Ireland",204,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","H","Hotels and restaurants","2","Women","IRL","Ireland",108,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","H","Hotels and restaurants","1","Men","IRL","Ireland",92,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","H","Hotels and restaurants","ALL_SEX","Men and women","IRL","Ireland",200,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","L","Public administration and defence; compulsory social security","2","Women","IRL","Ireland",40,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","L","Public administration and defence; compulsory social security","1","Men","IRL","Ireland",38,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","L","Public administration and defence; compulsory social security","ALL_SEX","Men and women","IRL","Ireland",78,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","Q","Extra-territorial organizations and bodies","1","Men","IRL","Ireland",2,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","Q","Extra-territorial organizations and bodies","ALL_SEX","Men and women","IRL","Ireland",2,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","F","Construction","2","Women","IRL","Ireland",14,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","F","Construction","1","Men","IRL","Ireland",126,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","F","Construction","ALL_SEX","Men and women","IRL","Ireland",140,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","J","Financial intermediation","2","Women","IRL","Ireland",145,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","J","Financial intermediation","1","Men","IRL","Ireland",148,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","J","Financial intermediation","ALL_SEX","Men and women","IRL","Ireland",293,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","C","Mining and quarrying","1","Men","IRL","Ireland",7,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","C","Mining and quarrying","ALL_SEX","Men and women","IRL","Ireland",7,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","M","Education","2","Women","IRL","Ireland",140,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","M","Education","1","Men","IRL","Ireland",70,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","M","Education","ALL_SEX","Men and women","IRL","Ireland",210,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","D","Manufacturing","2","Women","IRL","Ireland",116,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","D","Manufacturing","1","Men","IRL","Ireland",145,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","D","Manufacturing","ALL_SEX","Men and women","IRL","Ireland",261,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","O","Other community, social and personal service activities","2","Women","IRL","Ireland",98,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","O","Other community, social and personal service activities","1","Men","IRL","Ireland",69,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","O","Other community, social and personal service activities","ALL_SEX","Men and women","IRL","Ireland",167,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","P","Private households with employed persons","2","Women","IRL","Ireland",5,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","P","Private households with employed persons","ALL_SEX","Men and women","IRL","Ireland",5,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","I","Transport, storage and communications","2","Women","IRL","Ireland",67,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","I","Transport, storage and communications","1","Men","IRL","Ireland",75,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","I","Transport, storage and communications","ALL_SEX","Men and women","IRL","Ireland",142,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","A_B","Agriculture and fishing","2","Women","IRL","Ireland",18,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","A_B","Agriculture and fishing","1","Men","IRL","Ireland",24,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","A_B","Agriculture and fishing","ALL_SEX","Men and women","IRL","Ireland",42,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","K","Real estate, renting and business activities","2","Women","IRL","Ireland",320,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","K","Real estate, renting and business activities","1","Men","IRL","Ireland",407,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","K","Real estate, renting and business activities","ALL_SEX","Men and women","IRL","Ireland",727,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","N","Health and social work","2","Women","IRL","Ireland",302,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","N","Health and social work","1","Men","IRL","Ireland",94,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","N","Health and social work","ALL_SEX","Men and women","IRL","Ireland",396,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","999","Unknown","2","Women","IRL","Ireland",56,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","999","Unknown","1","Men","IRL","Ireland",67,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","999","Unknown","ALL_SEX","Men and women","IRL","Ireland",123,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","ALL_SECT","All sectors","2","Women","IRL","Ireland",1530,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","ALL_SECT","All sectors","1","Men","IRL","Ireland",1472,,
"OCEA","Oceania","1","Foreign-born","3_4","ISCED 5/6","ALL_SECT","All sectors","ALL_SEX","Men and women","IRL","Ireland",3002,,
"OCEA","Oceania","ALL_FBORN","All places of birth","3_4","ISCED 5/6","E","Electricity, gas and water supply","2","Women","IRL","Ireland",1,,
"OCEA","Oceania","ALL_FBORN","All places of birth","3_4","ISCED 5/6","E","Electricity, gas and water supply","1","Men","IRL","Ireland",4,,
"OCEA","Oceania","ALL_FBORN","All places of birth","3_4","ISCED 5/6","E","Electricity, gas and water supply","ALL_SEX","Men and women","IRL","Ireland",5,,
"OCEA","Oceania","ALL_FBORN","All places of birth","3_4","ISCED 5/6","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","2","Women","IRL","Ireland",100,,
"OCEA","Oceania","ALL_FBORN","All places of birth","3_4","ISCED 5/6","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1","Men","IRL","Ireland",104,,
"OCEA","Oceania","ALL_FBORN","All places of birth","3_4","ISCED 5/6","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","ALL_SEX","Men and women","IRL","Ireland",204,,
